scenario_id,policy,week_start_utc,queue,dedicated_staff,flex_staff,actual_intake,opening_backlog,capacity,processed,ending_backlog,older_backlog,unprocessed_share
24-100-75,adaptive,2025-08-18,billing,0,9,1442,9217,324,324,10335,8893,0.9696031522656909
24-100-75,adaptive,2025-08-18,technical,0,13,1369,9204,312,312,10261,8892,0.970490872978341
24-100-75,adaptive,2025-08-18,privacy,0,2,165,894,36,36,1023,858,0.9660056657223796
24-100-75,adaptive,2025-08-25,billing,0,9,1489,10335,324,324,11500,10011,0.9725981055480379
24-100-75,adaptive,2025-08-25,technical,0,13,1275,10261,312,312,11224,9949,0.9729542302357836
24-100-75,adaptive,2025-08-25,privacy,0,2,130,1023,36,36,1117,987,0.96877710320902
24-100-75,adaptive,2025-09-01,billing,0,9,1465,11500,324,324,12641,11176,0.9750096413420748
24-100-75,adaptive,2025-09-01,technical,0,13,1258,11224,312,312,12170,10912,0.9750040057683064
24-100-75,adaptive,2025-09-01,privacy,0,2,106,1117,36,36,1187,1081,0.9705641864268193
24-100-75,adaptive,2025-09-08,billing,0,9,1506,12641,324,324,13823,12317,0.977097617869513
24-100-75,adaptive,2025-09-08,technical,0,13,1327,12170,312,312,13185,11858,0.9768837519448766
24-100-75,adaptive,2025-09-08,privacy,0,2,114,1187,36,36,1265,1151,0.9723289777094543
24-100-75,optimized,2025-06-23,billing,0,8,1510,0,288,288,1222,0,0.8092715231788079
24-100-75,optimized,2025-06-23,technical,0,14,1591,0,336,336,1255,0,0.7888120678818353
24-100-75,optimized,2025-06-23,privacy,0,2,152,0,36,36,116,0,0.7631578947368421
24-100-75,optimized,2025-06-30,billing,0,9,1238,1222,324,324,2136,898,0.8682926829268293
24-100-75,optimized,2025-06-30,technical,0,13,1356,1255,312,312,2299,943,0.8805055534278055
24-100-75,optimized,2025-06-30,privacy,0,2,123,116,36,36,203,80,0.8493723849372385
24-100-75,optimized,2025-07-07,billing,0,9,1572,2136,324,324,3384,1812,0.912621359223301
24-100-75,optimized,2025-07-07,technical,0,13,1490,2299,312,312,3477,1987,0.9176563737133808
24-100-75,optimized,2025-07-07,privacy,0,2,128,203,36,36,295,167,0.8912386706948641
24-100-75,optimized,2025-07-14,billing,0,9,1393,3384,324,324,4453,3060,0.9321750052334101
24-100-75,optimized,2025-07-14,technical,0,13,1449,3477,312,312,4614,3165,0.9366626065773447
24-100-75,optimized,2025-07-14,privacy,0,2,134,295,36,36,393,259,0.916083916083916
24-100-75,optimized,2025-07-21,billing,0,9,1441,4453,324,324,5570,4129,0.9450288428910757
24-100-75,optimized,2025-07-21,technical,0,13,1416,4614,312,312,5718,4302,0.9482587064676616
24-100-75,optimized,2025-07-21,privacy,0,2,146,393,36,36,503,357,0.9332096474953617
24-100-75,optimized,2025-07-28,billing,0,9,1549,5570,324,324,6795,5246,0.95448798988622
24-100-75,optimized,2025-07-28,technical,0,13,1452,5718,312,312,6858,5406,0.9564853556485355
24-100-75,optimized,2025-07-28,privacy,0,2,158,503,36,36,625,467,0.9455370650529501
24-100-75,optimized,2025-08-04,billing,0,9,1592,6795,324,324,8063,6471,0.9613687850244426
24-100-75,optimized,2025-08-04,technical,0,13,1516,6858,312,312,8062,6546,0.9627418199187963
24-100-75,optimized,2025-08-04,privacy,0,2,172,625,36,36,761,589,0.9548306148055207
24-100-75,optimized,2025-08-11,billing,0,9,1442,8063,324,324,9181,7739,0.9659126775381378
24-100-75,optimized,2025-08-11,technical,0,13,1502,8062,312,312,9252,7750,0.9673776662484316
24-100-75,optimized,2025-08-11,privacy,0,2,151,761,36,36,876,725,0.9605263157894737
24-100-75,optimized,2025-08-18,billing,0,9,1442,9181,324,324,10299,8857,0.96950014120305
24-100-75,optimized,2025-08-18,technical,0,13,1369,9252,312,312,10309,8940,0.9706242350061199
24-100-75,optimized,2025-08-18,privacy,0,2,165,876,36,36,1005,840,0.9654178674351584
24-100-75,optimized,2025-08-25,billing,0,9,1489,10299,324,324,11464,9975,0.9725144214455378
24-100-75,optimized,2025-08-25,technical,0,13,1275,10309,312,312,11272,9997,0.9730662983425414
24-100-75,optimized,2025-08-25,privacy,0,2,130,1005,36,36,1099,969,0.9682819383259912
24-100-75,optimized,2025-09-01,billing,0,9,1465,11464,324,324,12605,11140,0.9749400572356718
24-100-75,optimized,2025-09-01,technical,0,13,1258,11272,312,312,12218,10960,0.9750997605746209
24-100-75,optimized,2025-09-01,privacy,0,2,106,1099,36,36,1169,1063,0.9701244813278008
24-100-75,optimized,2025-09-08,billing,0,9,1506,12605,324,324,13787,12281,0.977039189284955
24-100-75,optimized,2025-09-08,technical,0,13,1327,12218,312,312,13233,11906,0.9769656699889258
24-100-75,optimized,2025-09-08,privacy,0,2,114,1169,36,36,1247,1133,0.9719407638347622
24-100-75,hindsight,2025-06-23,billing,0,9,1510,0,324,324,1186,0,0.785430463576159
24-100-75,hindsight,2025-06-23,technical,0,13,1591,0,312,312,1279,0,0.8038969201759899
24-100-75,hindsight,2025-06-23,privacy,0,2,152,0,36,36,116,0,0.7631578947368421
24-100-75,hindsight,2025-06-30,billing,0,8,1238,1186,288,288,2136,898,0.8811881188118812
24-100-75,hindsight,2025-06-30,technical,0,14,1356,1279,336,336,2299,943,0.8724857685009487
24-100-75,hindsight,2025-06-30,privacy,0,2,123,116,36,36,203,80,0.8493723849372385
24-100-75,hindsight,2025-07-07,billing,0,9,1572,2136,324,324,3384,1812,0.912621359223301
24-100-75,hindsight,2025-07-07,technical,0,13,1490,2299,312,312,3477,1987,0.9176563737133808
24-100-75,hindsight,2025-07-07,privacy,0,2,128,203,36,36,295,167,0.8912386706948641
24-100-75,hindsight,2025-07-14,billing,0,9,1393,3384,324,324,4453,3060,0.9321750052334101
24-100-75,hindsight,2025-07-14,technical,0,13,1449,3477,312,312,4614,3165,0.9366626065773447
24-100-75,hindsight,2025-07-14,privacy,0,2,134,295,36,36,393,259,0.916083916083916
24-100-75,hindsight,2025-07-21,billing,0,9,1441,4453,324,324,5570,4129,0.9450288428910757
24-100-75,hindsight,2025-07-21,technical,0,13,1416,4614,312,312,5718,4302,0.9482587064676616
24-100-75,hindsight,2025-07-21,privacy,0,2,146,393,36,36,503,357,0.9332096474953617
24-100-75,hindsight,2025-07-28,billing,0,9,1549,5570,324,324,6795,5246,0.95448798988622
24-100-75,hindsight,2025-07-28,technical,0,13,1452,5718,312,312,6858,5406,0.9564853556485355
24-100-75,hindsight,2025-07-28,privacy,0,2,158,503,36,36,625,467,0.9455370650529501
24-100-75,hindsight,2025-08-04,billing,0,9,1592,6795,324,324,8063,6471,0.9613687850244426
24-100-75,hindsight,2025-08-04,technical,0,13,1516,6858,312,312,8062,6546,0.9627418199187963
24-100-75,hindsight,2025-08-04,privacy,0,2,172,625,36,36,761,589,0.9548306148055207
24-100-75,hindsight,2025-08-11,billing,0,9,1442,8063,324,324,9181,7739,0.9659126775381378
24-100-75,hindsight,2025-08-11,technical,0,13,1502,8062,312,312,9252,7750,0.9673776662484316
24-100-75,hindsight,2025-08-11,privacy,0,2,151,761,36,36,876,725,0.9605263157894737
24-100-75,hindsight,2025-08-18,billing,0,9,1442,9181,324,324,10299,8857,0.96950014120305
24-100-75,hindsight,2025-08-18,technical,0,13,1369,9252,312,312,10309,8940,0.9706242350061199
24-100-75,hindsight,2025-08-18,privacy,0,2,165,876,36,36,1005,840,0.9654178674351584
24-100-75,hindsight,2025-08-25,billing,0,9,1489,10299,324,324,11464,9975,0.9725144214455378
24-100-75,hindsight,2025-08-25,technical,0,13,1275,10309,312,312,11272,9997,0.9730662983425414
24-100-75,hindsight,2025-08-25,privacy,0,2,130,1005,36,36,1099,969,0.9682819383259912
24-100-75,hindsight,2025-09-01,billing,0,9,1465,11464,324,324,12605,11140,0.9749400572356718
24-100-75,hindsight,2025-09-01,technical,0,13,1258,11272,312,312,12218,10960,0.9750997605746209
24-100-75,hindsight,2025-09-01,privacy,0,2,106,1099,36,36,1169,1063,0.9701244813278008
24-100-75,hindsight,2025-09-08,billing,0,9,1506,12605,324,324,13787,12281,0.977039189284955
24-100-75,hindsight,2025-09-08,technical,0,13,1327,12218,312,312,13233,11906,0.9769656699889258
24-100-75,hindsight,2025-09-08,privacy,0,2,114,1169,36,36,1247,1133,0.9719407638347622
24-100-100,fixed,2025-06-23,billing,0,10,1510,0,480,480,1030,0,0.6821192052980133
24-100-100,fixed,2025-06-23,technical,0,12,1591,0,384,384,1207,0,0.7586423632935261
24-100-100,fixed,2025-06-23,privacy,0,2,152,0,48,48,104,0,0.6842105263157895
24-100-100,fixed,2025-06-30,billing,0,10,1238,1030,480,480,1788,550,0.7883597883597884
24-100-100,fixed,2025-06-30,technical,0,12,1356,1207,384,384,2179,823,0.8501755754974639
24-100-100,fixed,2025-06-30,privacy,0,2,123,104,48,48,179,56,0.788546255506608
24-100-100,fixed,2025-07-07,billing,0,10,1572,1788,480,480,2880,1308,0.8571428571428571
24-100-100,fixed,2025-07-07,technical,0,12,1490,2179,384,384,3285,1795,0.8953393295175798
24-100-100,fixed,2025-07-07,privacy,0,2,128,179,48,48,259,131,0.8436482084690554
24-100-100,fixed,2025-07-14,billing,0,10,1393,2880,480,480,3793,2400,0.8876667446758717
24-100-100,fixed,2025-07-14,technical,0,12,1449,3285,384,384,4350,2901,0.9188846641318125
24-100-100,fixed,2025-07-14,privacy,0,2,134,259,48,48,345,211,0.8778625954198473
24-100-100,fixed,2025-07-21,billing,0,10,1441,3793,480,480,4754,3313,0.9082919373328239
24-100-100,fixed,2025-07-21,technical,0,12,1416,4350,384,384,5382,3966,0.9334027055150884
24-100-100,fixed,2025-07-21,privacy,0,2,146,345,48,48,443,297,0.9022403258655805
24-100-100,fixed,2025-07-28,billing,0,10,1549,4754,480,480,5823,4274,0.9238457877201333
24-100-100,fixed,2025-07-28,technical,0,12,1452,5382,384,384,6450,4998,0.9438103599648815
24-100-100,fixed,2025-07-28,privacy,0,2,158,443,48,48,553,395,0.9201331114808652
24-100-100,fixed,2025-08-04,billing,0,10,1592,5823,480,480,6935,5343,0.935266351989211
24-100-100,fixed,2025-08-04,technical,0,12,1516,6450,384,384,7582,6066,0.9517951292995229
24-100-100,fixed,2025-08-04,privacy,0,2,172,553,48,48,677,505,0.9337931034482758
24-100-100,fixed,2025-08-11,billing,0,10,1442,6935,480,480,7897,6455,0.9427002506864033
24-100-100,fixed,2025-08-11,technical,0,12,1502,7582,384,384,8700,7198,0.9577278731836195
24-100-100,fixed,2025-08-11,privacy,0,2,151,677,48,48,780,629,0.9420289855072463
24-100-100,fixed,2025-08-18,billing,0,10,1442,7897,480,480,8859,7417,0.9486026341150016
24-100-100,fixed,2025-08-18,technical,0,12,1369,8700,384,384,9685,8316,0.9618631443043003
24-100-100,fixed,2025-08-18,privacy,0,2,165,780,48,48,897,732,0.9492063492063492
24-100-100,fixed,2025-08-25,billing,0,10,1489,8859,480,480,9868,8379,0.9536142249710089
24-100-100,fixed,2025-08-25,technical,0,12,1275,9685,384,384,10576,9301,0.964963503649635
24-100-100,fixed,2025-08-25,privacy,0,2,130,897,48,48,979,849,0.9532619279454723
24-100-100,fixed,2025-09-01,billing,0,10,1465,9868,480,480,10853,9388,0.9576458131121504
24-100-100,fixed,2025-09-01,technical,0,12,1258,10576,384,384,11450,10192,0.9675511238803448
24-100-100,fixed,2025-09-01,privacy,0,2,106,979,48,48,1037,931,0.9557603686635945
24-100-100,fixed,2025-09-08,billing,0,10,1506,10853,480,480,11879,10373,0.961161906303099
24-100-100,fixed,2025-09-08,technical,0,12,1327,11450,384,384,12393,11066,0.9699459967128434
24-100-100,fixed,2025-09-08,privacy,0,2,114,1037,48,48,1103,989,0.9582971329278888
24-100-100,adaptive,2025-06-23,billing,0,8,1510,0,384,384,1126,0,0.7456953642384105
24-100-100,adaptive,2025-06-23,technical,0,14,1591,0,448,448,1143,0,0.7184160905091138
24-100-100,adaptive,2025-06-23,privacy,0,2,152,0,48,48,104,0,0.6842105263157895
24-100-100,adaptive,2025-06-30,billing,0,9,1238,1126,432,432,1932,694,0.817258883248731
24-100-100,adaptive,2025-06-30,technical,0,13,1356,1143,416,416,2083,727,0.8335334133653461
24-100-100,adaptive,2025-06-30,privacy,0,2,123,104,48,48,179,56,0.788546255506608
24-100-100,adaptive,2025-07-07,billing,0,8,1572,1932,384,384,3120,1548,0.8904109589041096
24-100-100,adaptive,2025-07-07,technical,0,14,1490,2083,448,448,3125,1635,0.8746151693254968
24-100-100,adaptive,2025-07-07,privacy,0,2,128,179,48,48,259,131,0.8436482084690554
24-100-100,adaptive,2025-07-14,billing,0,9,1393,3120,432,432,4081,2688,0.904276534456016
24-100-100,adaptive,2025-07-14,technical,0,13,1449,3125,416,416,4158,2709,0.9090511587232182
24-100-100,adaptive,2025-07-14,privacy,0,2,134,259,48,48,345,211,0.8778625954198473
24-100-100,adaptive,2025-07-21,billing,0,9,1441,4081,432,432,5090,3649,0.9217674755523361
24-100-100,adaptive,2025-07-21,technical,0,14,1416,4158,448,448,5126,3710,0.9196268388948691
24-100-100,adaptive,2025-07-21,privacy,0,1,146,345,24,24,467,321,0.9511201629327902
24-100-100,adaptive,2025-07-28,billing,0,9,1549,5090,432,432,6207,4658,0.9349299593312246
24-100-100,adaptive,2025-07-28,technical,0,13,1452,5126,416,416,6162,4710,0.9367588932806324
24-100-100,adaptive,2025-07-28,privacy,0,2,158,467,48,48,577,419,0.9232
24-100-100,adaptive,2025-08-04,billing,0,9,1592,6207,432,432,7367,5775,0.9446082831132196
24-100-100,adaptive,2025-08-04,technical,0,13,1516,6162,416,416,7262,5746,0.9458192237561865
24-100-100,adaptive,2025-08-04,privacy,0,2,172,577,48,48,701,529,0.9359145527369827
24-100-100,adaptive,2025-08-11,billing,0,9,1442,7367,432,432,8377,6935,0.9509592462254512
24-100-100,adaptive,2025-08-11,technical,0,13,1502,7262,416,416,8348,6846,0.9525330899132816
24-100-100,adaptive,2025-08-11,privacy,0,2,151,701,48,48,804,653,0.9436619718309859
24-100-100,adaptive,2025-08-18,billing,0,9,1442,8377,432,432,9387,7945,0.9560036663611365
24-100-100,adaptive,2025-08-18,technical,0,13,1369,8348,416,416,9301,7932,0.9571884326438201
24-100-100,adaptive,2025-08-18,privacy,0,2,165,804,48,48,921,756,0.9504643962848297
24-100-100,adaptive,2025-08-25,billing,0,9,1489,9387,432,432,10444,8955,0.9602795145273998
24-100-100,adaptive,2025-08-25,technical,0,13,1275,9301,416,416,10160,8885,0.9606656580937972
24-100-100,adaptive,2025-08-25,privacy,0,2,130,921,48,48,1003,873,0.9543292102759277
24-100-100,adaptive,2025-09-01,billing,0,9,1465,10444,432,432,11477,10012,0.9637249139306406
24-100-100,adaptive,2025-09-01,technical,0,13,1258,10160,416,416,11002,9744,0.9635662988264144
24-100-100,adaptive,2025-09-01,privacy,0,2,106,1003,48,48,1061,955,0.9567177637511272
24-100-100,adaptive,2025-09-08,billing,0,9,1506,11477,432,432,12551,11045,0.9667257182469383
24-100-100,adaptive,2025-09-08,technical,0,13,1327,11002,416,416,11913,10586,0.9662584151188255
24-100-100,adaptive,2025-09-08,privacy,0,2,114,1061,48,48,1127,1013,0.9591489361702128
24-100-100,optimized,2025-06-23,billing,0,8,1510,0,384,384,1126,0,0.7456953642384105
24-100-100,optimized,2025-06-23,technical,0,14,1591,0,448,448,1143,0,0.7184160905091138
24-100-100,optimized,2025-06-23,privacy,0,2,152,0,48,48,104,0,0.6842105263157895
24-100-100,optimized,2025-06-30,billing,0,9,1238,1126,432,432,1932,694,0.817258883248731
24-100-100,optimized,2025-06-30,technical,0,13,1356,1143,416,416,2083,727,0.8335334133653461
24-100-100,optimized,2025-06-30,privacy,0,2,123,104,48,48,179,56,0.788546255506608
24-100-100,optimized,2025-07-07,billing,0,8,1572,1932,384,384,3120,1548,0.8904109589041096
24-100-100,optimized,2025-07-07,technical,0,14,1490,2083,448,448,3125,1635,0.8746151693254968
24-100-100,optimized,2025-07-07,privacy,0,2,128,179,48,48,259,131,0.8436482084690554
24-100-100,optimized,2025-07-14,billing,0,9,1393,3120,432,432,4081,2688,0.904276534456016
24-100-100,optimized,2025-07-14,technical,0,13,1449,3125,416,416,4158,2709,0.9090511587232182
24-100-100,optimized,2025-07-14,privacy,0,2,134,259,48,48,345,211,0.8778625954198473
24-100-100,optimized,2025-07-21,billing,0,9,1441,4081,432,432,5090,3649,0.9217674755523361
24-100-100,optimized,2025-07-21,technical,0,13,1416,4158,416,416,5158,3742,0.925367778973807
24-100-100,optimized,2025-07-21,privacy,0,2,146,345,48,48,443,297,0.9022403258655805
24-100-100,optimized,2025-07-28,billing,0,9,1549,5090,432,432,6207,4658,0.9349299593312246
24-100-100,optimized,2025-07-28,technical,0,13,1452,5158,416,416,6194,4742,0.9370650529500757
24-100-100,optimized,2025-07-28,privacy,0,2,158,443,48,48,553,395,0.9201331114808652
24-100-100,optimized,2025-08-04,billing,0,9,1592,6207,432,432,7367,5775,0.9446082831132196
24-100-100,optimized,2025-08-04,technical,0,13,1516,6194,416,416,7294,5778,0.9460440985732814
24-100-100,optimized,2025-08-04,privacy,0,2,172,553,48,48,677,505,0.9337931034482758
24-100-100,optimized,2025-08-11,billing,0,9,1442,7367,432,432,8377,6935,0.9509592462254512
24-100-100,optimized,2025-08-11,technical,0,13,1502,7294,416,416,8380,6878,0.952705775352433
24-100-100,optimized,2025-08-11,privacy,0,2,151,677,48,48,780,629,0.9420289855072463
24-100-100,optimized,2025-08-18,billing,0,9,1442,8377,432,432,9387,7945,0.9560036663611365
24-100-100,optimized,2025-08-18,technical,0,13,1369,8380,416,416,9333,7964,0.9573289568160837
24-100-100,optimized,2025-08-18,privacy,0,2,165,780,48,48,897,732,0.9492063492063492
24-100-100,optimized,2025-08-25,billing,0,9,1489,9387,432,432,10444,8955,0.9602795145273998
24-100-100,optimized,2025-08-25,technical,0,13,1275,9333,416,416,10192,8917,0.9607843137254902
24-100-100,optimized,2025-08-25,privacy,0,2,130,897,48,48,979,849,0.9532619279454723
24-100-100,optimized,2025-09-01,billing,0,9,1465,10444,432,432,11477,10012,0.9637249139306406
24-100-100,optimized,2025-09-01,technical,0,13,1258,10192,416,416,11034,9776,0.9636681222707424
24-100-100,optimized,2025-09-01,privacy,0,2,106,979,48,48,1037,931,0.9557603686635945
24-100-100,optimized,2025-09-08,billing,0,9,1506,11477,432,432,12551,11045,0.9667257182469383
24-100-100,optimized,2025-09-08,technical,0,13,1327,11034,416,416,11945,10618,0.966345764905752
24-100-100,optimized,2025-09-08,privacy,0,2,114,1037,48,48,1103,989,0.9582971329278888
24-100-100,hindsight,2025-06-23,billing,0,9,1510,0,432,432,1078,0,0.713907284768212
24-100-100,hindsight,2025-06-23,technical,0,13,1591,0,416,416,1175,0,0.73852922690132
24-100-100,hindsight,2025-06-23,privacy,0,2,152,0,48,48,104,0,0.6842105263157895
24-100-100,hindsight,2025-06-30,billing,0,8,1238,1078,384,384,1932,694,0.8341968911917098
24-100-100,hindsight,2025-06-30,technical,0,14,1356,1175,448,448,2083,727,0.822994863690241
24-100-100,hindsight,2025-06-30,privacy,0,2,123,104,48,48,179,56,0.788546255506608
24-100-100,hindsight,2025-07-07,billing,0,9,1572,1932,432,432,3072,1500,0.8767123287671232
24-100-100,hindsight,2025-07-07,technical,0,13,1490,2083,416,416,3157,1667,0.8835712286593899
24-100-100,hindsight,2025-07-07,privacy,0,2,128,179,48,48,259,131,0.8436482084690554
24-100-100,hindsight,2025-07-14,billing,0,9,1393,3072,432,432,4033,2640,0.9032474804031355
24-100-100,hindsight,2025-07-14,technical,0,13,1449,3157,416,416,4190,2741,0.9096830221450283
24-100-100,hindsight,2025-07-14,privacy,0,2,134,259,48,48,345,211,0.8778625954198473
24-100-100,hindsight,2025-07-21,billing,0,9,1441,4033,432,432,5042,3601,0.9210814760686884
24-100-100,hindsight,2025-07-21,technical,0,13,1416,4190,416,416,5190,3774,0.9257937923653229
24-100-100,hindsight,2025-07-21,privacy,0,2,146,345,48,48,443,297,0.9022403258655805
24-100-100,hindsight,2025-07-28,billing,0,9,1549,5042,432,432,6159,4610,0.9344560764679107
24-100-100,hindsight,2025-07-28,technical,0,13,1452,5190,416,416,6226,4774,0.9373682625715146
24-100-100,hindsight,2025-07-28,privacy,0,2,158,443,48,48,553,395,0.9201331114808652
24-100-100,hindsight,2025-08-04,billing,0,9,1592,6159,432,432,7319,5727,0.9442652560959877
24-100-100,hindsight,2025-08-04,technical,0,13,1516,6226,416,416,7326,5810,0.946267114440713
24-100-100,hindsight,2025-08-04,privacy,0,2,172,553,48,48,677,505,0.9337931034482758
24-100-100,hindsight,2025-08-11,billing,0,9,1442,7319,432,432,8329,6887,0.9506905604383061
24-100-100,hindsight,2025-08-11,technical,0,13,1502,7326,416,416,8412,6910,0.9528772088808337
24-100-100,hindsight,2025-08-11,privacy,0,2,151,677,48,48,780,629,0.9420289855072463
24-100-100,hindsight,2025-08-18,billing,0,9,1442,8329,432,432,9339,7897,0.9557875345409886
24-100-100,hindsight,2025-08-18,technical,0,13,1369,8412,416,416,9365,7996,0.9574685614967795
24-100-100,hindsight,2025-08-18,privacy,0,2,165,780,48,48,897,732,0.9492063492063492
24-100-100,hindsight,2025-08-25,billing,0,9,1489,9339,432,432,10396,8907,0.9601034355374953
24-100-100,hindsight,2025-08-25,technical,0,13,1275,9365,416,416,10224,8949,0.9609022556390977
24-100-100,hindsight,2025-08-25,privacy,0,2,130,897,48,48,979,849,0.9532619279454723
24-100-100,hindsight,2025-09-01,billing,0,9,1465,10396,432,432,11429,9964,0.9635781131439171
24-100-100,hindsight,2025-09-01,technical,0,13,1258,10224,416,416,11066,9808,0.9637693781571155
24-100-100,hindsight,2025-09-01,privacy,0,2,106,979,48,48,1037,931,0.9557603686635945
